Time (UTC),Channel1,Channel2,Channel3
05/22/21 12:20:15,84.2,,
05/22/21 12:20:20,84.2,,
05/22/21 12:21:10,87.6,,
05/22/21 12:21:15,87.6,,
05/22/21 12:22:10,86.3,,
05/22/21 12:22:15,86.3,,
05/22/21 12:23:10,92,,
05/22/21 12:23:15,92,,
05/22/21 12:24:10,96.8,,
05/22/21 12:24:15,96.8,,
05/22/21 12:25:10,100.6,,
05/22/21 12:25:15,100.9,,
05/22/21 12:25:20,100.9,,
05/22/21 12:26:10,104.8,,
05/22/21 12:26:15,104.8,,
05/22/21 12:27:10,108.2,,
05/22/21 12:27:15,108.2,,
05/22/21 12:28:10,111.4,,
05/22/21 12:28:15,111.4,,
05/22/21 12:29:10,114.2,,
05/22/21 12:29:15,114.2,,
05/22/21 12:30:10,116.9,,
05/22/21 12:30:15,116.9,,
05/22/21 12:31:10,119.4,,
05/22/21 12:31:15,119.4,,
05/22/21 12:32:10,120.1,,
05/22/21 12:32:15,120.1,,
05/22/21 12:33:10,106.2,,
05/22/21 12:33:15,106.2,,
05/22/21 12:34:10,103.5,,
05/22/21 12:34:15,103.5,,
05/22/21 12:35:10,105.3,,
05/22/21 12:35:15,105.3,,
05/22/21 12:36:10,106.9,,
05/22/21 12:36:15,106.9,,
05/22/21 12:37:10,111.9,,
05/22/21 12:37:15,111.9,,
05/22/21 12:38:10,114.2,,
05/22/21 12:38:15,114.2,,
05/22/21 12:39:10,115.5,,
05/22/21 12:39:15,115.5,,
05/22/21 12:40:10,112.6,,
05/22/21 12:40:15,112.6,,
05/22/21 12:41:10,118.8,,
05/22/21 12:41:15,118.8,,
05/22/21 12:42:10,113.2,,
05/22/21 12:42:15,113.2,,
05/22/21 12:43:10,126.7,,
05/22/21 12:43:15,126.7,,
05/22/21 12:44:10,130,,
05/22/21 12:44:15,130,,
05/22/21 12:45:10,130,,
05/22/21 12:45:15,130,,
05/22/21 12:46:10,137.3,,
05/22/21 12:46:15,137.3,,
05/22/21 12:47:10,139.5,,
05/22/21 12:47:15,139.5,,
05/22/21 12:48:10,141.8,,
05/22/21 12:48:15,141.8,,
05/22/21 12:49:10,143.6,,
05/22/21 12:49:15,143.6,,
05/22/21 12:50:10,145,,
05/22/21 12:50:15,145,,
05/22/21 12:51:10,146.2,,
05/22/21 12:51:15,146.2,,
05/22/21 12:52:10,147.5,,
05/22/21 12:52:15,147.5,,
05/22/21 12:53:10,148.7,,
05/22/21 12:53:15,148.7,,
05/22/21 12:54:10,149.9,,
05/22/21 12:54:15,149.9,,
05/22/21 12:55:10,151.1,,
05/22/21 12:55:15,151.2,,
05/22/21 12:55:20,151.2,,
05/22/21 12:56:10,152.4,,
05/22/21 12:56:15,152.4,,
05/22/21 12:57:10,153.4,,
05/22/21 12:57:15,153.4,,
05/22/21 12:58:10,154.5,,
05/22/21 12:58:15,154.5,,
05/22/21 12:59:10,155.6,,
05/22/21 12:59:15,155.6,,
05/22/21 13:00:10,156.5,,
05/22/21 13:00:15,156.5,,
05/22/21 13:01:10,157.8,,
05/22/21 13:01:15,157.8,,
05/22/21 13:02:10,158.8,,
05/22/21 13:02:15,158.8,,
05/22/21 13:03:10,159.9,,
05/22/21 13:03:15,159.9,,
05/22/21 13:04:10,160.7,,
05/22/21 13:04:15,160.7,,
05/22/21 13:05:10,161.9,,
05/22/21 13:05:15,161.9,,
05/22/21 13:06:10,163.1,,
05/22/21 13:06:15,163.1,,
05/22/21 13:07:10,164.3,,
05/22/21 13:07:15,164.3,,
05/22/21 13:08:10,165.6,,
05/22/21 13:08:10,165.6,,
05/22/21 13:09:15,166.7,,
05/22/21 13:09:10,166.7,,
05/22/21 13:10:15,167.8,,
05/22/21 13:10:10,167.8,,
05/22/21 13:11:15,168.8,,
05/22/21 13:11:20,168.8,,
05/22/21 13:12:10,170.2,,
05/22/21 13:12:15,170.2,,
05/22/21 13:13:10,171.7,,
05/22/21 13:13:15,171.7,,
05/22/21 13:14:10,173.3,,
05/22/21 13:14:15,173.3,,
05/22/21 13:15:10,174.6,,
05/22/21 13:15:15,174.6,,
05/22/21 13:16:10,175.5,,
05/22/21 13:16:15,175.5,,
05/22/21 13:17:10,176.8,,
05/22/21 13:17:15,176.8,,
05/22/21 13:18:10,177.8,,
05/22/21 13:18:15,177.8,,
05/22/21 13:19:10,178.9,,
05/22/21 13:19:15,178.9,,
05/22/21 13:20:10,180.3,,
05/22/21 13:20:15,180.3,,
05/22/21 13:21:10,181.4,,
05/22/21 13:21:15,181.4,,
05/22/21 13:22:10,182.6,,
05/22/21 13:22:15,182.6,,
05/22/21 13:23:10,183.9,,
05/22/21 13:23:15,183.9,,
05/22/21 13:24:10,184.8,,
05/22/21 13:24:15,184.8,,
05/22/21 13:25:10,186,,
05/22/21 13:25:15,186,,
05/22/21 13:26:10,187.1,,
05/22/21 13:26:15,187.1,,
05/22/21 13:27:10,211.9,,
05/22/21 13:27:15,211.9,,
05/22/21 13:28:10,215.3,,
05/22/21 13:28:15,215.3,,
05/22/21 13:29:10,217,,
05/22/21 13:29:15,217,,
05/22/21 13:30:10,218.6,,
05/22/21 13:30:15,218.6,,
05/22/21 13:31:10,218.5,,
05/22/21 13:31:15,218.5,,
05/22/21 13:32:10,219.4,,
05/22/21 13:32:15,219.4,,
05/22/21 13:33:10,220.5,,
05/22/21 13:33:15,220.5,,
05/22/21 13:34:10,220.7,,
05/22/21 13:34:15,220.7,,
05/22/21 13:35:10,222.5,,
05/22/21 13:35:15,222.5,,
05/22/21 13:36:10,223,,
05/22/21 13:36:15,223,,
05/22/21 13:37:10,224.7,,
05/22/21 13:37:15,224.7,,
05/22/21 13:38:10,224.2,,
05/22/21 13:38:15,224.2,,
05/22/21 13:39:10,223.6,,
05/22/21 13:39:15,223.6,,
05/22/21 13:40:10,224.6,,
05/22/21 13:40:15,224.6,,
05/22/21 13:41:10,224.3,,
05/22/21 13:41:15,224.3,,
05/22/21 13:42:10,226.6,,
05/22/21 13:42:15,226.6,,
05/22/21 13:43:10,229,,
05/22/21 13:43:15,229,,
05/22/21 13:44:10,232.8,,
05/22/21 13:44:15,232.8,,
05/22/21 13:45:10,237.9,,
05/22/21 13:45:15,237.9,,
05/22/21 13:46:10,200.2,,
05/22/21 13:46:15,200.2,,
05/22/21 13:46:20,,38.7,
05/22/21 13:46:25,,38.7,37
05/22/21 13:46:30,,,37
05/22/21 13:47:10,205.9,,
05/22/21 13:47:10,205.9,,
05/22/21 13:47:15,,37.1,
05/22/21 13:47:20,,37.1,35.3
05/22/21 13:47:25,,,35.3
05/22/21 13:48:10,230,,
05/22/21 13:48:15,230,,
05/22/21 13:48:20,,36.9,
05/22/21 13:48:25,,36.9,35.2
05/22/21 13:48:30,,,35.2
05/22/21 13:49:10,239.6,,
05/22/21 13:49:15,239.6,,
05/22/21 13:49:20,,36.9,
05/22/21 13:49:25,,36.9,35.3
05/22/21 13:49:30,,,35.3
05/22/21 13:50:10,242.4,,
05/22/21 13:50:15,242.4,,
05/22/21 13:50:20,,37.2,
05/22/21 13:50:25,,37.2,35.2
05/22/21 13:50:30,,,35.2
05/22/21 13:51:10,243.1,,
05/22/21 13:51:15,243.1,,
05/22/21 13:51:20,,37.5,
05/22/21 13:51:25,,37.5,35.2
05/22/21 13:51:30,,,35.2
05/22/21 13:52:10,242.6,,
05/22/21 13:52:15,242.6,,
05/22/21 13:52:20,,37.9,
05/22/21 13:52:25,,37.9,35.6
05/22/21 13:52:30,,,35.6
05/22/21 13:53:35,241.7,,
05/22/21 13:53:40,241.7,,
05/22/21 13:53:45,,38.4,
05/22/21 13:53:50,,38.4,35.7
05/22/21 13:53:55,,,35.7
05/22/21 13:54:00,241.4,,
05/22/21 13:54:10,241.4,,
05/22/21 13:54:15,,39.1,
05/22/21 13:54:20,,39.1,36
05/22/21 13:54:25,,,36
05/22/21 13:55:30,242.1,,
05/22/21 13:55:35,242.1,,
05/22/21 13:55:40,,39.9,
05/22/21 13:55:45,,39.9,36
05/22/21 13:55:50,,,36
05/22/21 13:56:10,241.9,,
05/22/21 13:56:15,241.9,,
05/22/21 13:56:20,,40.6,
05/22/21 13:56:25,,40.6,36.4
05/22/21 13:56:30,,,36.4
05/22/21 13:57:35,242.1,,
05/22/21 13:57:40,242.1,,
05/22/21 13:57:45,,41.4,
05/22/21 13:57:50,,41.4,36.7
05/22/21 13:57:55,,,36.7
05/22/21 13:58:00,240.4,,
05/22/21 13:58:10,240.4,,
05/22/21 13:58:15,,42.2,
05/22/21 13:58:20,,42.2,37.1
05/22/21 13:58:25,,,37.1
05/22/21 13:59:30,240.2,,
05/22/21 13:59:35,240.2,,
05/22/21 13:59:40,,43.1,
05/22/21 13:59:15,,43.1,37.6
05/22/21 13:59:50,,,37.6
05/22/21 14:00:05,240.1,,
05/22/21 14:00:10,240.1,,
05/22/21 14:00:15,,44.1,
05/22/21 14:00:20,,44.1,38
05/22/21 14:00:25,,,38
05/22/21 14:01:10,239.8,,
05/22/21 14:01:15,239.8,,
05/22/21 14:01:20,,45.1,
05/22/21 14:01:25,,45.1,38.5
05/22/21 14:01:30,,,38.5
05/22/21 14:02:10,239.9,,
05/22/21 14:02:15,239.9,,
05/22/21 14:02:20,,46,
05/22/21 14:02:25,,46,39.2
05/22/21 14:02:30,,,39.2
05/22/21 14:03:05,240.4,,
05/22/21 14:03:10,240.4,,
05/22/21 14:03:15,,47.1,
05/22/21 14:03:20,,47.1,39.8
05/22/21 14:03:25,,,39.8
05/22/21 14:04:10,240.8,,
05/22/21 14:04:15,240.8,,
05/22/21 14:04:20,,48.2,
05/22/21 14:04:25,,48.2,40.4
05/22/21 14:04:30,,,40.4
05/22/21 14:05:05,241.3,,
05/22/21 14:05:10,241.3,,
05/22/21 14:05:15,,49.4,
05/22/21 14:05:20,,49.4,41.1
05/22/21 14:05:30,,,41.1
05/22/21 14:06:10,241.7,,
05/22/21 14:06:15,241.7,,
05/22/21 14:06:20,,50.5,
05/22/21 14:06:25,,50.5,41.9
05/22/21 14:06:30,,,41.9
05/22/21 14:07:11,242.3,,
05/22/21 14:07:15,242.3,,
05/22/21 14:07:10,,51.8,
05/22/21 14:07:15,,51.8,42.7
05/22/21 14:07:10,,,42.7
05/22/21 14:08:10,243.4,,
05/22/21 14:08:15,243.4,,
05/22/21 14:08:20,,52.9,
05/22/21 14:08:30,,52.9,43.4
05/22/21 14:08:40,,,43.4
05/22/21 14:09:10,242.5,,
05/22/21 14:09:15,242.5,,
05/22/21 14:09:20,,54.2,
05/22/21 14:09:25,,54.2,44.3
05/22/21 14:09:30,,,44.3
05/22/21 14:10:10,242.1,,
05/22/21 14:10:15,242.1,,
05/22/21 14:10:20,,55.6,
05/22/21 14:10:30,,55.6,45.4
05/22/21 14:10:35,,,45.4
05/22/21 14:11:10,243.3,,
05/22/21 14:11:15,243.3,,
05/22/21 14:11:20,,56.8,
05/22/21 14:11:25,,56.8,46.1
05/22/21 14:11:30,,,46.1
05/22/21 14:12:10,244,,
05/22/21 14:12:15,244,,
05/22/21 14:12:20,,58.2,
05/22/21 14:12:25,,58.2,47.1
05/22/21 14:12:30,,,47.1
05/22/21 14:13:10,244.3,,
05/22/21 14:13:20,244.3,,
05/22/21 14:13:25,,59.4,
05/22/21 14:13:30,,59.4,48.1
05/22/21 14:13:35,,,48.1
05/22/21 14:14:10,244.7,,
05/22/21 14:14:15,244.7,,
05/22/21 14:14:20,,60.7,
05/22/21 14:14:25,,60.7,49.1
05/22/21 14:14:30,,,49.1
05/22/21 14:15:10,245.2,,
05/22/21 14:15:15,245.2,,
05/22/21 14:15:20,,62.1,
05/22/21 14:15:25,,62.1,50.2
05/22/21 14:15:30,,,50.2
05/22/21 14:16:05,244.8,,
05/22/21 14:16:10,244.8,,
05/22/21 14:16:15,,63.3,
05/22/21 14:16:20,,63.3,51.2
05/22/21 14:16:25,,,51.2
05/22/21 14:17:10,245.3,,
05/22/21 14:17:15,245.3,,
05/22/21 14:17:20,,64.5,
05/22/21 14:17:25,,64.5,52.3
05/22/21 14:17:30,,,52.3
05/22/21 14:18:05,246.1,,
05/22/21 14:18:10,246.1,,
05/22/21 14:18:15,,65.6,
05/22/21 14:18:20,,65.6,53.3
05/22/21 14:18:25,,,53.3
05/22/21 14:19:10,247.7,,
05/22/21 14:19:15,247.7,,
05/22/21 14:19:20,,66.9,
05/22/21 14:19:25,,66.9,54.4
05/22/21 14:19:30,,,54.4
05/22/21 14:20:05,248.1,,
05/22/21 14:20:10,248.1,,
05/22/21 14:20:15,,68.1,
05/22/21 14:20:20,,68.1,55.6
05/22/21 14:20:25,,,55.6
05/22/21 14:21:10,248.8,,
05/22/21 14:21:15,248.8,,
05/22/21 14:21:20,,69.2,
05/22/21 14:21:25,,69.2,56.7
05/22/21 14:21:30,,,56.7
05/22/21 14:22:10,249.4,,
05/22/21 14:22:15,249.4,,
05/22/21 14:22:20,,70.3,
05/22/21 14:22:25,,70.3,57.9
05/22/21 14:22:30,,,57.9
05/22/21 14:23:10,249.8,,
05/22/21 14:23:15,249.8,,
05/22/21 14:23:20,,71.5,
05/22/21 14:23:25,,71.5,59.1
05/22/21 14:23:30,,,59.1
05/22/21 14:24:35,249.2,,
05/22/21 14:24:40,249.2,,
05/22/21 14:24:45,,72.6,
05/22/21 14:24:50,,72.6,60.3
05/22/21 14:24:55,,,60.3
05/22/21 14:25:10,248.1,,
05/22/21 14:25:15,248.1,,
05/22/21 14:25:20,,73.8,
05/22/21 14:25:25,,73.8,61.5
05/22/21 14:25:30,,,61.5
05/22/21 14:26:05,248.5,,
05/22/21 14:26:10,248.5,,
05/22/21 14:26:15,,74.9,
05/22/21 14:26:20,,74.9,62.7
05/22/21 14:26:25,,,62.7
05/22/21 14:27:10,248.9,,
05/22/21 14:27:15,248.9,,
05/22/21 14:27:20,,76,
05/22/21 14:27:25,,76,63.8
05/22/21 14:27:30,,,63.8
05/22/21 14:28:10,249.2,,
05/22/21 14:28:20,249.2,,
05/22/21 14:28:25,,77.1,
05/22/21 14:28:30,,77.1,65.1
05/22/21 14:28:35,,,65.1
05/22/21 14:29:10,249.4,,
05/22/21 14:29:15,249.4,,
05/22/21 14:29:20,,78.1,
05/22/21 14:29:25,,78.1,66.3
05/22/21 14:29:30,,,66.3
05/22/21 14:30:10,250.4,,
05/22/21 14:30:15,250.4,,
05/22/21 14:30:20,,79.2,
05/22/21 14:30:25,,79.2,67.5
05/22/21 14:30:30,,,67.5
05/22/21 14:31:10,251,,
05/22/21 14:31:15,251,,
05/22/21 14:31:20,,80.2,
05/22/21 14:31:25,,80.2,68.6
05/22/21 14:31:30,,,68.6
05/22/21 14:32:10,251.2,,
05/22/21 14:32:15,251.2,,
05/22/21 14:32:20,,81.2,
05/22/21 14:32:25,,81.2,69.8
05/22/21 14:32:30,,,69.8
05/22/21 14:33:10,250.6,,
05/22/21 14:33:15,250.6,,
05/22/21 14:33:20,,82.3,
05/22/21 14:33:25,,82.3,70.9
05/22/21 14:33:30,,,70.9
05/22/21 14:34:35,250.4,,
05/22/21 14:34:40,250.4,,
05/22/21 14:34:45,,83.3,
05/22/21 14:34:50,,83.3,72.1
05/22/21 14:34:55,,,72.1
05/22/21 14:35:10,250.5,,
05/22/21 14:35:15,250.5,,
05/22/21 14:35:20,,84.3,
05/22/21 14:35:25,,84.3,73.3
05/22/21 14:35:30,,,73.3
05/22/21 14:36:35,250.6,,
05/22/21 14:36:40,250.6,,
05/22/21 14:36:45,,85.3,
05/22/21 14:36:50,,85.3,74.4
05/22/21 14:36:55,,,74.4
05/22/21 14:37:05,248.9,,
05/22/21 14:37:10,248.9,,
05/22/21 14:37:15,,86.4,
05/22/21 14:37:20,,86.4,75.5
05/22/21 14:37:25,,,75.5
05/22/21 14:38:10,248.9,,
05/22/21 14:38:20,248.9,,
05/22/21 14:38:25,,87.4,
05/22/21 14:38:30,,87.4,76.6
05/22/21 14:38:35,,,76.6
05/22/21 14:39:10,249.5,,
05/22/21 14:39:15,249.5,,
05/22/21 14:39:20,,88.4,
05/22/21 14:39:25,,88.4,77.8
05/22/21 14:39:30,,,77.8
05/22/21 14:40:35,249.7,,
05/22/21 14:40:40,249.7,,
05/22/21 14:40:45,,89.4,
05/22/21 14:40:50,,89.4,78.9
05/22/21 14:40:55,,,78.9
05/22/21 14:41:10,249.7,,
05/22/21 14:41:15,249.7,,
05/22/21 14:41:20,,90.5,
05/22/21 14:41:25,,90.5,80
05/22/21 14:41:30,,,80
05/22/21 14:42:10,249.1,,
05/22/21 14:42:15,249.1,,
05/22/21 14:42:20,,91.5,
05/22/21 14:42:25,,91.5,81.1
05/22/21 14:42:30,,,81.1
05/22/21 14:43:35,248.5,,
05/22/21 14:43:40,248.5,,
05/22/21 14:43:45,,92.5,
05/22/21 14:43:50,,92.5,82.2
05/22/21 14:43:55,,,82.2
05/22/21 14:44:10,248.5,,
05/22/21 14:44:15,248.5,,
05/22/21 14:44:20,,93.5,
05/22/21 14:44:25,,93.5,83.3
05/22/21 14:44:30,,,83.3
05/22/21 14:45:10,248.8,,
05/22/21 14:45:15,248.8,,
05/22/21 14:45:20,,94.5,
05/22/21 14:45:25,,94.5,84.4
05/22/21 14:45:30,,,84.4
05/22/21 14:46:10,249.5,,
05/22/21 14:46:15,249.5,,
05/22/21 14:46:20,,95.5,
05/22/21 14:46:25,,95.5,85.5
05/22/21 14:46:30,,,85.5
05/22/21 14:47:10,250.2,,
05/22/21 14:47:15,250.2,,
05/22/21 14:47:20,,96.5,
05/22/21 14:47:25,,96.5,86.5
05/22/21 14:47:30,,,86.5
05/22/21 14:48:10,249.2,,
05/22/21 14:48:15,249.2,,
05/22/21 14:48:20,,97.4,
05/22/21 14:48:25,,97.4,87.6
05/22/21 14:48:30,,,87.6
05/22/21 14:49:10,248.8,,
05/22/21 14:49:15,248.8,,
05/22/21 14:49:20,,98.4,
05/22/21 14:49:25,,98.4,88.6
05/22/21 14:49:30,,,88.6
05/22/21 14:50:10,248.6,,
05/22/21 14:50:15,248.6,,
05/22/21 14:50:20,,99.3,
05/22/21 14:50:25,,99.3,89.8
05/22/21 14:50:30,,,89.8
05/22/21 14:51:10,248.7,,
05/22/21 14:51:15,248.7,,
05/22/21 14:51:20,,100.2,
05/22/21 14:51:25,,100.2,90.8
05/22/21 14:51:30,,,90.8
05/22/21 14:52:10,248.7,,
05/22/21 14:52:15,248.7,,
05/22/21 14:52:20,,101.1,
05/22/21 14:52:25,,101.1,91.8
05/22/21 14:52:30,,,91.8
05/22/21 14:53:10,248.5,,
05/22/21 14:53:15,248.5,,
05/22/21 14:53:20,,102,
05/22/21 14:53:25,,102,92.8
05/22/21 14:53:30,,,92.8
05/22/21 14:54:10,248.7,,
05/22/21 14:54:15,248.7,,
05/22/21 14:54:20,,102.8,
05/22/21 14:54:25,,102.8,93.8
05/22/21 14:54:30,,,93.8
05/22/21 14:55:10,248.5,,
05/22/21 14:55:15,248.5,,
05/22/21 14:55:20,,103.7,
05/22/21 14:55:25,,103.7,94.8
05/22/21 14:55:30,,,94.8
05/22/21 14:56:10,248.2,,
05/22/21 14:56:15,248.2,,
05/22/21 14:56:20,,104.6,
05/22/21 14:56:25,,104.6,95.8
05/22/21 14:56:30,,,95.8
05/22/21 14:57:10,247.8,,
05/22/21 14:57:15,247.8,,
05/22/21 14:57:20,,105.4,
05/22/21 14:57:25,,105.4,96.8
05/22/21 14:57:30,,,96.8
05/22/21 14:58:10,247,,
05/22/21 14:58:15,247,,
05/22/21 14:58:20,,106.2,
05/22/21 14:58:25,,106.2,97.7
05/22/21 14:58:30,,,97.7
05/22/21 14:59:10,247.2,,
05/22/21 14:59:15,247.2,,
05/22/21 14:59:20,,107,
05/22/21 14:59:25,,107,98.7
05/22/21 14:59:30,,,98.7
05/22/21 15:00:10,247.4,,
05/22/21 15:00:15,247.4,,
05/22/21 15:00:20,,107.8,
05/22/21 15:00:25,,107.8,99.5
05/22/21 15:00:30,,,99.5
05/22/21 15:01:10,248.1,,
05/22/21 15:01:15,248.1,,
05/22/21 15:01:20,,108.6,
05/22/21 15:01:30,,108.6,100.5
05/22/21 15:01:35,,,100.5
05/22/21 15:02:10,248.5,,
05/22/21 15:02:15,248.5,,
05/22/21 15:02:20,,109.3,
05/22/21 15:02:25,,109.3,101.4
05/22/21 15:02:30,,,101.4
05/22/21 15:03:10,248.2,,
05/22/21 15:03:15,248.2,,
05/22/21 15:03:20,,110.1,
05/22/21 15:03:25,,110.1,102.2
05/22/21 15:03:30,,,102.2
05/22/21 15:04:10,248,,
05/22/21 15:04:15,248,,
05/22/21 15:04:20,,110.9,
05/22/21 15:04:25,,110.9,103.1
05/22/21 15:04:30,,,103.1
05/22/21 15:05:10,247.8,,
05/22/21 15:05:15,247.8,,
05/22/21 15:05:20,,111.6,
05/22/21 15:05:25,,111.6,104
05/22/21 15:05:30,,,104
05/22/21 15:06:10,247.7,,
05/22/21 15:06:15,247.7,,
05/22/21 15:06:10,,112.4,
05/22/21 15:06:15,,112.4,104.8
05/22/21 15:06:20,,,104.8
05/22/21 15:07:10,247.5,,
05/22/21 15:07:15,247.5,,
05/22/21 15:07:20,,113.1,
05/22/21 15:07:25,,113.1,105.6
05/22/21 15:07:30,,,105.6
05/22/21 15:08:10,247.5,,
05/22/21 15:08:15,247.5,,
05/22/21 15:08:20,,113.8,
05/22/21 15:08:25,,113.8,106.4
05/22/21 15:08:30,,,106.4
05/22/21 15:09:10,248.3,,
05/22/21 15:09:15,248.3,,
05/22/21 15:09:20,,114.5,
05/22/21 15:09:25,,114.5,107.2
05/22/21 15:09:30,,,107.2
05/22/21 15:10:10,249.7,,
05/22/21 15:10:15,249.7,,
05/22/21 15:10:20,,115.2,
05/22/21 15:10:25,,115.2,108
05/22/21 15:10:30,,,108
05/22/21 15:11:10,251.7,,
05/22/21 15:11:15,251.7,,
05/22/21 15:11:20,,115.9,
05/22/21 15:11:25,,115.9,108.8
05/22/21 15:11:30,,,108.8
05/22/21 15:12:10,252.4,,
05/22/21 15:12:15,252.4,,
05/22/21 15:12:20,,116.5,
05/22/21 15:12:25,,116.5,109.5
05/22/21 15:12:30,,,109.5
05/22/21 15:13:10,252.3,,
05/22/21 15:13:15,252.3,,
05/22/21 15:13:20,,117.2,
05/22/21 15:13:25,,117.2,110.2
05/22/21 15:13:30,,,110.2
05/22/21 15:14:10,252.5,,
05/22/21 15:14:15,252.5,,
05/22/21 15:14:20,,117.9,
05/22/21 15:14:25,,117.9,111
05/22/21 15:14:30,,,111
05/22/21 15:15:10,252.5,,
05/22/21 15:15:15,252.5,,
05/22/21 15:15:20,,118.6,
05/22/21 15:15:25,,118.6,111.7
05/22/21 15:15:30,,,111.7
05/22/21 15:16:10,253.2,,
05/22/21 15:16:15,253.2,,
05/22/21 15:16:20,,119.3,
05/22/21 15:16:25,,119.3,112.4
05/22/21 15:16:30,,,112.4
05/22/21 15:17:10,254.3,,
05/22/21 15:17:15,254.3,,
05/22/21 15:17:20,,120,
05/22/21 15:17:25,,120,113.1
05/22/21 15:17:30,,,113.1
